application_date,age,annual_income,credit_score,employment_status,education_level,experience,loan_amount,loan_duration,marital_status,number_of_dependents,home_ownership_status,monthly_debt_payments,credit_card_utilisation_rate,number_of_open_credit_lines,number_of_credit_inquiries,bankruptcy_history,loan_purpose,previous_loan_defaults,payment_history,length_of_credit_history,savings_account_balance,checking_account_balance,total_assets,total_liabilities,monthly_income,utility_bills_payment_history,job_tenure,net_worth,base_interest_rate,interest_rate,monthly_loan_payment,debt_to_income_ratio,total_debt_to_income_ratio,loan_approved,risk_score,employment_stability,low_employment_risk,employment_tenure_squared,recent_job_change,high_debt_burden,debt_to_assets_ratio,net_worth_risk,financial_cushion,savings_to_loan_ratio,good_payment_history,new_credit_user,credit_seeking_behavior,high_card_utilisation,number_open_accounts_risk,excellent_credit,very_good_credit,good_credit,fair_credit,poor_credit,home_owner,mortgaged_home,renting,above_median_income,monthly_surplus,insufficient_income_buffer,has_dependents,high_dependent_burden,single_with_dependents,education_score,advanced_degree,long_term_loan,large_loan_amount,loan_to_income_ratio,risky_loan_purpose,financial_stress_score,multiple_risk_factors,bankruptcy_flag,previous_defaults,default_history,utility_payment_risk,risky_behavior_cluster,young_borrower,retirement_age,married
2020-12-05,34,98998,591,0,3,10,20776,60,0,2,0,757,0.2519099249136383,1,1,0,2,0,96,5,12914,1679,89500,63231,8249.833333333334,0.7700997786861866,3,26269,0.1819854004711611,0.1812126160480843,528.9453170942783,0.0917483082516917,0.1558564165754099,1,1.3336551275251014,1,0,9,0,0,0.7064837264388107,0,14593,0.7023631900659383,1,1,0,0,0,0,0,0,0,1,0,1,0,1,7492.833333333334,0,1,0,0,1,0,1,0,0.20986070566369358,0,1,0,0,0,0,0,0,0,0,0
2020-12-05,18,20426,511,0,1,0,13312,72,1,0,2,315,0.1510671006212921,0,0,0,0,0,96,1,1003,726,302149,40763,1702.1666666666667,0.6754821241018749,4,261386,0.2258741240701079,0.1789214154004981,302.8061960345515,0.1849496036794206,0.3627397178008913,1,3.274180973290922,1,0,16,0,0,0.1349098130067847,0,1729,0.1298730564110268,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1387.1666666666667,0,0,0,0,3,0,1,0,0.6516864933666227,0,1,0,0,0,0,1,0,1,0,1
2020-12-08,34,74320,596,1,4,9,242954,360,1,3,0,598,0.2796454286744864,3,0,0,3,0,98,24,6345,984,15500,10344,6193.333333333333,0.7885365298222965,7,5156,0.2801001578799972,0.25,5064.567179372985,0.096539848248399,0.9141528029983832,0,2.8164258559255355,1,1,49,0,0,0.6673117863363653,0,7329,0.030166080138297215,1,0,0,0,0,0,0,0,0,1,0,1,0,1,5595.333333333333,0,1,1,0,4,1,1,1,3.2689818490063374,0,0,0,0,0,0,0,0,0,0,1
2020-12-09,18,39289,519,0,4,0,129319,240,1,3,0,325,0.1464393094303129,6,0,0,3,0,99,26,201,1217,65753,8133,3274.083333333333,0.8788957352691524,7,57620,0.2784425113079599,0.25,2713.392270527092,0.0992341161802498,0.9277297586912572,1,2.843648940982198,1,1,49,0,0,0.12368829272743863,0,1418,0.010965047943086916,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2949.083333333333,0,1,1,0,4,1,1,1,3.2913973021124967,0,0,0,0,0,0,0,0,1,0,1
2020-12-10,20,34678,503,0,1,0,16684,36,1,1,3,368,0.074250141925111,0,0,0,0,0,96,11,1231,712,76144,19881,2889.833333333333,0.917794475455902,6,56263,0.2179305663477963,0.2264805333830407,642.7765473153987,0.1272989334102046,0.3496488488839661,1,1.953731774485966,1,1,36,0,0,0.2610939654606343,0,1943,0.11645190290680252,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2521.833333333333,0,1,0,0,3,0,0,0,0.4810980708786297,0,1,0,0,0,0,0,0,1,0,1
2020-12-11,49,107574,654,0,2,26,230452,240,2,1,1,376,0.3758848254749933,7,0,0,3,0,96,23,13106,1340,32217,7005,8964.5,0.8974318877924451,4,25212,0.211086950554018,0.2457600326008857,4756.317474823836,0.0419385421895042,0.5724518961378435,0,1.97212658088576,1,0,16,0,0,0.21742504190204234,0,14446,0.06268523299761773,1,1,0,0,1,0,0,0,1,0,0,0,0,1,8588.5,0,1,0,1,5,1,1,1,2.142244945386939,0,1,0,0,0,0,0,0,0,0,0
2020-12-14,49,14616,634,2,1,26,6336,36,1,0,2,381,0.1085445189336339,2,0,0,4,0,98,12,1193,397,81401,10239,1218.0,0.9627821294129724,4,71162,0.1521885401873309,0.135541373972871,215.17992664557147,0.3125512715340443,0.4890729504885737,0,2.601814520661608,1,0,16,0,0,0.12578315029114764,0,1590,0.25090736941770553,1,1,0,0,0,0,0,0,0,1,1,0,0,0,837.0,1,0,0,0,3,0,0,0,0.43346787986590957,1,2,0,0,0,0,0,0,0,0,1
2020-12-16,45,19770,481,0,0,20,126515,360,3,0,3,95,0.125695856609771,3,0,0,3,0,100,14,200,5684,34199,14046,1647.5,0.883810667094978,8,20153,0.3374370310153413,0.25,2637.304661369532,0.0576281468001213,1.6574489908216754,0,5.5502859269905525,1,1,64,0,0,0.4107017543859649,0,5884,0.046507951563438614,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1552.5,0,0,0,0,2,0,1,1,6.39901876485762,0,1,0,0,0,0,0,0,0,0,0
2020-12-17,28,44746,613,0,4,4,27424,24,1,5,0,490,0.2145669004218645,3,0,0,4,0,91,12,2483,432,15155,38787,3728.8333333333335,0.9048432032276936,7,8637,0.1590548025712858,0.152369443259668,1332.787189350057,0.1313731623396934,0.4887047292595889,1,2.6422661271256054,1,1,49,0,0,2.5591844813935074,0,2915,0.10628988149498633,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3238.8333333333335,0,1,1,0,4,1,0,0,0.6128679017587771,1,1,0,0,0,0,0,0,1,0,1
2020-12-17,39,48548,603,0,0,16,6920,36,1,3,3,498,0.1402640386094102,5,0,0,1,1,94,12,1117,725,106266,193131,4045.6666666666665,0.8697331729004353,2,1176,0.1677105788867104,0.1700180166903619,246.72307943022253,0.1230642504118616,0.1840337099086217,1,2.825167252750201,0,0,4,0,0,1.817412743372825,0,1842,0.2661465106198526,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3547.6666666666665,0,1,1,0,2,0,0,0,0.14253640651712704,1,1,0,0,1,1,0,0,0,0,1
2020-12-18,39,42013,629,0,0,20,32915,48,2,0,3,189,0.3778250478126904,2,2,0,0,1,94,3,886,413,34666,26100,3501.083333333333,0.805787828293865,1,8566,0.1591004285351814,0.1681280483500037,946.578955635725,0.0539678762641284,0.3242581193962807,1,2.4296572726563728,0,0,1,0,0,0.7528773761790752,0,1299,0.03946409041195771,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3312.083333333333,0,0,0,0,2,0,1,0,0.7834293330794497,0,1,0,0,1,1,0,0,0,0,0
2020-12-19,26,53407,581,0,0,5,53913,36,2,0,0,624,0.1283837953308403,4,1,0,1,0,93,7,609,583,17071,11813,4450.583333333333,0.6981510636904603,4,5258,0.1792237863658575,0.1644909779525157,1907.3964229602525,0.1401748441565735,0.5686507998188478,0,2.77241767204199,1,0,16,0,0,0.6919517338331771,0,1192,0.022109285157843973,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3826.583333333333,0,0,0,0,2,0,0,0,1.0094555122828042,1,1,0,0,0,0,1,0,1,0,0
2020-12-20,58,69503,588,0,4,36,7802,24,1,0,0,629,0.193471236025228,1,2,0,1,0,94,21,6734,3017,93021,69272,5791.916666666667,0.7182555905972078,5,23749,0.1712405658885292,0.1770180526543336,388.3846521228289,0.1085808818240667,0.1756256322444644,1,1.049885389042361,1,1,25,0,0,0.7446840532347186,0,9751,1.2496475714468793,1,1,0,0,0,0,0,0,0,1,0,1,0,1,5162.916666666667,0,0,0,0,4,1,0,0,0.11225253222836096,1,1,0,0,0,0,0,0,0,0,1
2020-12-23,50,175110,628,0,4,27,161181,300,2,5,2,2594,0.1525040631478637,4,0,0,3,0,98,26,27217,6731,75402,61196,14592.5,0.9462912373506938,4,14206,0.2439975723600722,0.2464677508688008,3317.9403512479475,0.1777503683146606,0.4051077775206734,1,2.1730765468922373,1,0,16,0,0,0.8115857459252285,0,33948,0.21061905175515877,1,0,0,0,0,0,0,0,0,1,1,0,0,1,11998.5,0,1,1,1,4,1,1,1,0.920450457138615,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,37,16696,576,0,0,17,21805,48,2,4,3,177,0.3044435292621402,1,1,0,0,0,99,27,7451,327,277645,48834,1391.3333333333333,0.8922436725179141,5,228811,0.1854974851100665,0.1810576982056918,641.7276443436918,0.1271247306679435,0.588025600438371,1,3.5423043029126515,1,1,25,0,0,0.17588584024261109,0,7778,0.35669081904063105,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1214.3333333333333,0,1,1,1,2,0,1,0,1.305923219740073,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,40,39948,613,0,0,13,10592,120,1,2,3,267,0.3451411275556539,3,1,0,2,0,97,10,477,2140,97910,62831,3329.0,0.7305323705284135,9,35079,0.1908169871711491,0.1886442337424143,196.7857354815635,0.0801801801801801,0.1392749956401091,0,1.466198394817905,1,1,81,0,0,0.6417154354464769,0,2617,0.24704993863872368,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3062.0,0,1,0,0,2,0,1,0,0.2651380510150442,0,1,0,0,0,0,0,0,0,0,1
2020-12-27,42,3549,568,2,0,16,21665,84,1,2,0,124,0.3604482997020082,4,1,0,2,1,97,10,1926,727,39376,137346,295.75,0.8236676777339068,4,9655,0.2014958748726263,0.194969958574211,474.5571291932786,0.4178601516427969,2.017041715899844,0,7.985844407004047,1,0,16,0,0,3.487975213957386,0,2653,0.12244992153604727,1,1,0,0,0,0,0,0,0,1,0,1,0,0,171.75,1,1,0,0,2,0,1,0,6.102816901408451,0,2,0,0,1,1,0,0,0,0,1
2020-12-28,18,51137,508,0,1,0,19421,60,2,2,0,151,0.1645283367864962,4,2,0,2,0,94,4,6140,834,116275,1845,4261.416666666667,0.6588718680006541,6,114430,0.2234685404307885,0.1952519288432358,509.4203542417567,0.0354259125300592,0.1549403556452927,0,1.9208425448135624,1,1,36,0,0,0.015867418899858956,0,6974,0.35907733498094946,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4110.416666666667,0,1,0,1,3,0,1,0,0.37977629160311316,0,1,0,0,0,0,1,0,1,0,0
2020-12-29,37,2592,495,2,3,14,25035,36,2,0,0,137,0.231794318607316,5,0,0,0,0,89,17,500,70,21810,19622,216.0,0.988850783062828,4,2188,0.2220320175170111,0.2394880973343499,981.5217066852844,0.631336405529954,3.0,0,7.983581215478391,1,0,16,0,1,0.8996377974416578,0,570,0.02276721521009746,1,1,0,0,0,0,0,0,0,1,0,1,0,0,79.0,1,0,0,0,1,0,0,0,9.654839953721558,0,3,1,0,0,0,0,0,0,0,0
2020-12-31,31,50892,593,0,1,9,19282,60,2,4,0,313,0.0968952428620141,3,3,0,0,0,98,10,1061,2240,258419,7050,4241.0,0.7706837042623587,9,251369,0.1809667447894299,0.1656160410782134,474.6738996376227,0.0737859500235737,0.1856845590847766,1,1.6006679762656255,1,1,81,0,0,0.027281170188065938,0,3301,0.17118705595602343,1,1,1,0,0,0,0,0,0,1,0,1,0,0,3928.0,0,1,1,1,3,0,1,0,0.37887332246084926,0,2,0,0,0,0,0,0,0,0,0
2021-01-02,27,28496,559,0,0,6,21009,60,2,1,3,229,0.498346537658713,2,1,0,0,1,100,2,502,648,33298,37375,2374.6666666666665,0.9484552373165296,3,8958,0.1979881884484597,0.2093544640596525,567.6014014169216,0.0963939946681633,0.3353169923180532,1,3.7446889379407255,1,0,9,0,0,1.1224060782606085,0,1150,0.05473584007615421,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2145.6666666666665,0,1,0,1,2,0,1,0,0.7372354984735235,0,1,0,0,1,1,0,0,1,0,0
2021-01-05,36,31245,601,0,0,13,24527,48,2,0,3,108,0.310223576490911,5,2,0,0,0,99,18,962,613,11222,31793,2603.75,0.9944026530129314,4,4069,0.1730268926502778,0.1414856720469253,672.0658184763777,0.041462712352433,0.2994781911801046,1,2.1371985019234683,1,0,16,0,0,2.8328432682883364,0,1575,0.0642123287671233,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2495.75,0,0,0,0,2,0,1,0,0.784964475452858,0,1,0,0,0,0,0,0,0,0,0
2021-01-05,61,19746,580,0,3,38,27693,60,1,1,3,143,0.3463087872548378,3,2,0,2,1,96,26,1262,237,32841,32305,1645.5,0.9047290248703974,9,9251,0.1875572427655536,0.1972929105803808,729.530058825573,0.0868508958396598,0.5299301906016234,1,4.0493206366982335,1,1,81,0,0,0.9836489860544425,0,1499,0.054127247779302376,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1502.5,0,1,0,0,1,0,1,0,1.402390236491619,0,0,0,0,1,1,0,0,0,0,1
2021-01-06,47,32011,458,0,3,27,12042,24,1,2,3,301,0.208333940333374,1,0,0,1,0,97,28,6510,1294,35374,13606,2667.583333333333,0.6512523068480313,3,21768,0.2363490597143151,0.1949574924641993,609.9249604760448,0.1127939293632701,0.3413515137779888,1,2.526523300128084,1,0,9,0,0,0.3846219081272085,0,7804,0.6480112928672258,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2366.583333333333,0,1,0,0,1,0,0,0,0.37617143571160816,1,0,0,0,0,0,1,0,0,0,1
2021-01-06,33,101798,595,0,4,10,44473,60,1,1,0,1007,0.1234174406834874,3,1,0,2,0,100,2,16046,2769,150470,30245,8483.166666666666,0.8816061311403894,4,120225,0.1801756650069348,0.1995860026607087,1177.2382691023836,0.1186916805814753,0.2574487695631923,1,0.6007878061666473,1,0,16,0,0,0.20100218646782436,0,18815,0.4230561676485137,1,1,0,0,0,0,0,0,0,1,0,1,0,1,7476.166666666666,0,1,0,0,4,1,1,0,0.4368706961757974,0,1,0,0,0,0,0,0,0,0,1
2021-01-07,46,54245,639,0,0,24,6711,60,0,2,0,151,0.2220104797812773,2,1,0,1,0,94,9,562,821,21246,35779,4520.416666666667,0.856983501194139,5,10097,0.1577029130620367,0.1453841711492229,158.03282488398187,0.033396612418674,0.0683486720350882,1,1.522759014176271,1,1,25,0,0,1.6839553819362734,0,1383,0.20604886769964242,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4369.416666666667,0,1,0,0,2,0,1,0,0.12371419090808539,1,1,0,0,0,0,0,0,0,0,0
2021-01-07,56,64027,574,0,3,37,43136,60,1,3,3,643,0.6529077009050143,0,0,0,2,0,95,22,1518,360,36995,14462,5335.583333333333,0.6259729491401284,4,22533,0.1906680340941239,0.2061998291639529,1157.7715279090633,0.1204890769687221,0.3374390345712575,0,0.9442640335923612,1,0,16,0,0,0.39090712509460485,0,1878,0.04353571180193337,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4692.583333333333,0,1,1,0,1,0,1,0,0.6737052539513962,0,1,0,0,0,0,1,0,0,0,1
2021-01-09,51,138875,615,0,0,30,32645,60,2,3,0,867,0.2243260696043598,2,2,0,2,0,91,13,26586,7757,62240,7444,11572.916666666666,0.6236965484129189,6,54796,0.1700983694039284,0.1816346033284863,831.874034324637,0.0749098187735353,0.1467847128377432,1,0.7237670213542191,1,1,36,0,0,0.1195996208287142,0,34343,1.0519818660785394,1,1,0,0,0,0,0,0,0,1,0,1,0,1,10705.916666666666,0,1,1,1,2,0,1,0,0.23506581410754918,0,1,0,0,0,0,1,0,0,0,0
2021-01-10,40,45653,548,0,0,18,33465,60,2,2,3,293,0.3295862073747488,5,2,0,2,0,98,5,1146,1605,59625,97923,3804.4166666666665,0.9106868261841646,4,3651,0.2036045713192636,0.195328227362705,877.9412457819985,0.0769955107850651,0.3077038201989266,1,1.3470486552223615,1,0,16,0,0,1.6422869218126321,0,2751,0.0822028327257515,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3511.4166666666665,0,1,0,1,2,0,1,0,0.7330135366013931,0,1,0,0,0,0,0,0,0,0,0
2021-01-10,32,26446,582,0,3,6,140185,300,3,1,2,57,0.4199810182654423,7,1,0,3,0,95,26,1303,655,292110,50016,2203.833333333333,0.928158475331271,1,242094,0.2669626813478125,0.25,2926.5450755019383,0.0258522942021316,1.3531839483718822,0,4.679411468744394,0,0,1,0,0,0.1712225831961138,0,1958,0.01396715791876507,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2146.833333333333,0,1,0,0,1,0,1,1,5.30060120240481,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,48,65787,606,0,0,24,8260,24,3,0,3,980,0.0555446128203558,0,1,0,4,0,96,20,623,88,112696,522,5482.25,0.937259470113909,4,112174,0.1622548252311406,0.1453418251886289,398.6740550810303,0.1787261204577577,0.2514337400412219,0,1.7090408711129583,1,0,16,0,0,0.004631889047623273,0,711,0.08606706209901949,1,1,0,0,0,0,0,0,0,1,0,0,1,1,4502.25,0,0,0,0,2,0,0,0,0.1255548124277984,1,1,0,0,0,0,0,0,0,0,0
2021-01-14,44,35650,619,0,1,24,142779,180,2,1,0,275,0.3000417525228976,4,1,1,3,0,99,9,5894,659,26455,6975,2970.833333333333,0.7156301218270141,4,19480,0.2084672650657641,0.193716217197805,2441.5947871621665,0.0925354719309068,0.9141141115457908,1,5.407391194363056,1,0,16,0,0,0.26364529785303903,0,6553,0.045895783723210536,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2695.833333333333,0,1,0,1,3,0,1,1,4.004908698213234,0,1,0,1,0,1,0,0,0,0,0
2021-01-14,50,39023,600,0,1,27,22322,48,2,0,3,128,0.5690083506109538,5,2,0,0,0,94,15,300,588,114999,14268,3251.9166666666665,0.900708065924916,6,100731,0.1735033432040163,0.1374607093272657,607.1420701323395,0.0393493019085436,0.2259947442446029,1,2.294816955255539,1,1,36,0,0,0.1240695652173913,0,888,0.03977959951619406,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3123.9166666666665,0,0,0,0,3,0,1,0,0.5720069700697007,0,1,0,0,0,0,0,0,0,0,0
2021-01-16,47,17649,555,0,0,28,159519,300,1,4,0,194,0.2062940397888549,4,1,0,3,0,98,25,178,182,42047,44153,1470.75,0.7608566434792318,6,4096,0.2804949811462989,0.25,3330.1675921032474,0.1318158654662816,2.394542274233564,0,5.7949556185456,1,1,36,0,0,1.0500618340943684,0,360,0.0022567703109327986,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1276.75,0,1,1,0,2,0,1,1,9.037903682719547,0,0,0,0,0,0,0,0,0,0,1
2021-01-17,52,89121,594,0,0,27,208840,360,1,4,3,747,0.7105935518604913,3,1,0,3,0,98,26,13302,3637,346791,3016,7426.75,0.8545204881482763,4,343775,0.281062332118967,0.25,4353.434023478742,0.10056881289758,0.6866728179433533,1,1.7991275330177283,1,0,16,0,0,0.008696855752151145,0,16939,0.08110955224309403,1,0,0,1,0,0,0,0,0,1,0,0,1,1,6679.75,0,1,1,0,2,0,1,1,2.3433046834676063,0,1,0,0,0,0,0,0,0,0,1
2021-01-18,33,49493,628,0,2,11,9652,48,1,0,1,644,0.4597340789623336,5,2,0,1,0,95,28,17620,1942,46606,6112,4124.416666666667,0.7170419871549306,5,40494,0.1592937560067122,0.1587425871926019,272.9192131439917,0.1561054438945561,0.2222609950051086,1,1.442261422279575,1,1,25,0,0,0.13113909927693265,0,19562,2.026520252771159,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3480.416666666667,0,0,0,0,5,1,1,0,0.19501353699438315,1,0,0,0,0,0,0,0,0,0,1
2021-01-19,55,52761,584,0,0,33,16069,48,1,3,2,319,0.5497004985825258,3,2,0,0,0,99,23,2059,1567,127950,17354,4396.75,0.826628631772985,4,110596,0.1814211773646828,0.1842629094322316,475.613858609031,0.0725370928315616,0.1806864552575819,1,0.9879439643559552,1,0,16,0,0,0.13563004587693728,0,3626,0.22563783447417549,1,1,0,0,0,0,0,0,0,1,1,0,0,0,4077.75,0,1,1,0,2,0,1,0,0.3045563094651454,0,1,0,0,0,0,0,0,0,0,1
2021-01-20,42,21399,515,0,3,17,7513,60,2,2,0,162,0.4290720093701502,4,0,0,1,0,96,21,1065,1159,178553,25872,1783.25,0.9167267857460334,8,152681,0.2197311308065334,0.22153163411521,208.1556751145383,0.0907944514501891,0.2074572930444379,0,2.2558964767328304,1,1,64,0,0,0.1448973419805773,0,2224,0.2959808357732233,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1621.25,0,1,0,1,1,0,1,0,0.3510747663551402,1,1,0,0,0,0,0,0,0,0,0
2021-01-20,64,71342,624,0,3,44,160098,360,2,5,0,365,0.2547984898093041,5,0,0,3,0,99,22,9234,492,43845,11121,5945.166666666667,0.7768841313328115,6,32724,0.2659958869132173,0.25,3337.3687047064723,0.061384084984724,0.6226479868889995,1,2.3386002752431496,1,1,36,0,0,0.25363773206221774,0,9726,0.06074991099257335,1,1,0,0,0,0,0,0,0,1,0,1,0,1,5580.166666666667,0,1,1,1,1,0,1,1,2.2440603843404396,0,1,0,0,0,0,0,0,0,0,0
2021-01-21,31,31473,536,0,0,11,181905,360,1,1,3,299,0.6067217362818697,4,1,0,3,1,95,19,2194,383,52397,29861,2622.75,0.958188563697716,6,22536,0.3100278113372797,0.25,3791.952767864876,0.1139590281086231,1.5592006737931874,0,6.28545596025536,1,1,36,0,0,0.5698881636703691,0,2577,0.014166657504425362,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2323.75,0,1,0,0,2,0,1,1,5.779532312384825,0,1,0,0,1,1,0,0,0,0,1
2021-01-22,60,7099,561,2,1,39,164228,240,0,2,2,109,0.3587973626823629,6,0,0,3,0,98,18,615,354,38929,12739,591.5833333333334,0.867473456892696,6,26190,0.2575022542685728,0.25,3445.858580750881,0.1839403740683448,3.0,0,8.12339056017246,1,1,36,0,0,0.3272283585923452,0,969,0.005900297754964105,1,1,0,0,1,0,0,0,0,1,1,0,0,0,482.58333333333337,1,1,0,0,3,0,1,1,23.130704225352112,0,2,0,0,0,0,0,0,0,0,0
2021-01-22,42,70733,602,0,3,17,23064,60,2,1,3,319,0.3146587013670728,4,1,0,2,0,95,10,2271,729,112718,4785,5894.416666666667,0.9227355486631164,10,107933,0.1765115178989979,0.1520957938208817,551.2315005717956,0.0541098310834687,0.1476115344810452,0,1.3873352373203005,1,1,100,0,0,0.0424506959784952,0,3000,0.13006720138738348,1,1,0,0,0,0,0,0,0,1,0,0,1,1,5575.416666666667,0,1,0,1,1,0,1,0,0.32606667232165576,0,1,0,0,0,0,0,0,0,0,0
2021-01-22,32,81382,633,0,1,13,15002,48,1,0,1,555,0.3925980603661028,2,3,1,1,0,98,10,886,3233,713807,29894,6781.833333333333,0.6944391661179108,7,683913,0.1569040013650217,0.1435299430023341,412.6131907851002,0.0818242130869597,0.1426561944298253,1,3.243863146281679,1,1,49,0,0,0.04187960908255441,0,4119,0.27454509098180363,1,1,1,0,0,0,0,0,0,1,0,0,0,1,6226.833333333333,0,0,0,0,3,0,1,0,0.1843382524605876,1,2,0,1,0,1,1,0,0,0,1
2021-01-26,34,41148,510,0,3,16,13367,48,1,0,0,157,0.3396893435388043,1,1,0,0,1,98,4,2710,468,107304,42388,3429.0,0.9011472555517333,7,64916,0.2183751547675688,0.201940399996604,408.14586024238855,0.0457725947521865,0.1647655569219792,1,3.874247677665583,1,1,49,0,0,0.39502353105633475,0,3178,0.23773189706762418,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3272.0,0,0,0,0,1,0,1,0,0.32484386011810734,0,1,0,0,1,1,0,0,0,0,1
2021-01-27,36,15000,578,0,0,14,16158,48,2,0,0,359,0.0981022527036008,5,0,0,0,0,95,3,815,1205,84694,57861,1250.0,0.5342873536552244,4,26833,0.184422558112243,0.1866618338569473,480.28448303001664,0.2869704236610711,0.6708908737250333,0,3.343170311704572,1,0,16,0,0,0.6831690182419269,0,2020,0.12500773562720466,1,1,0,0,0,0,0,0,0,1,0,1,0,0,891.0,1,0,0,0,2,0,1,0,1.077128191453903,0,2,0,0,0,0,1,0,0,0,0
2021-01-28,45,300000,568,0,1,21,12216,24,0,0,0,2643,0.0935700939969555,3,2,0,4,0,95,20,5771,1296,27214,6290,25000.0,0.8417272438262285,3,20924,0.181352645925851,0.1938553188111248,618.0822854564358,0.1057157713691452,0.1304380738953016,1,1.695206025924671,1,0,9,0,0,0.2311225427154143,0,7067,0.5784562494884178,1,1,0,0,0,0,0,0,0,1,0,1,0,1,22357.0,0,0,0,0,3,0,0,0,0.04071986426711911,1,1,0,0,0,0,0,0,0,0,0
2021-01-31,46,158718,596,0,0,21,179927,360,1,0,2,803,0.2431842133534982,1,0,0,3,0,96,26,3041,25694,175225,38295,13226.5,0.7118476560527381,0,136930,0.2800250780124628,0.25,3750.719802444262,0.0607068607068607,0.3442615613263475,1,2.11770019160597,0,0,0,1,0,0.2185463344480842,0,28735,0.15970276999688765,1,0,0,0,0,0,0,0,0,1,1,0,0,1,12423.5,0,0,0,0,2,0,1,1,1.1336197934714811,0,1,0,0,0,0,0,0,0,0,1
2021-02-01,33,11324,466,2,1,11,18361,72,1,2,3,80,0.3496295500463802,5,1,0,0,0,97,11,363,2503,71495,31541,943.6666666666666,0.8339926398896365,5,39954,0.2484545096476759,0.231081328417063,473.4947270674873,0.0846859562455892,0.58591537798252,0,3.4706792265447444,1,1,25,0,0,0.44115754727537204,0,2866,0.15608321533602004,1,1,0,0,0,0,0,0,0,1,0,0,1,0,863.6666666666666,1,1,0,0,3,0,1,0,1.621280353200883,0,2,0,0,0,0,0,0,0,0,1
2021-02-03,39,24252,598,0,3,17,32503,72,1,2,2,202,0.3497527321036779,3,1,0,0,0,98,17,2349,423,604225,136673,2021.0,0.9338126649478056,7,467552,0.1825972796094168,0.1737530246358846,729.8894738283902,0.0999010880316518,0.4608751106965332,1,2.195540793915303,1,1,49,0,0,0.22619516538513734,0,2772,0.08528181146935762,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1819.0,0,1,0,0,1,0,1,0,1.3401641034098875,0,1,0,0,0,0,0,0,0,0,1
2021-02-03,65,56769,668,1,1,40,167545,300,2,5,3,315,0.1984240649976193,8,0,0,3,1,97,1,7155,3429,337679,7837,4730.75,0.7578271385529756,3,329842,0.2240072533048524,0.2285876240024851,3202.702412159797,0.0665715644317641,0.74342524692974,0,4.330839101210727,1,0,9,0,0,0.023208362947168916,0,10584,0.06317071132703854,1,1,0,0,1,0,0,0,1,0,0,0,1,0,4415.75,0,1,1,1,3,0,1,1,2.9512946979038226,0,1,0,0,1,1,0,0,0,0,0
2021-02-03,60,43499,668,0,3,41,232122,240,1,1,0,552,0.260407923168293,2,0,0,3,0,88,22,1636,559,67559,24176,3624.9166666666665,0.6033154037793921,2,43383,0.2040887556706426,0.2058015794294877,4049.308753929706,0.1522373652639562,1.2690056548265147,0,3.276321321939712,0,0,4,0,0,0.3578448786264062,0,2195,0.009456193483627215,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3072.9166666666665,0,1,0,0,1,0,1,1,5.336137931034483,0,1,0,0,0,0,1,0,0,0,1
2021-02-04,45,135236,650,0,4,23,303164,300,1,4,0,644,0.4206409566595468,3,0,0,3,0,99,11,4580,7152,83086,21108,11269.666666666666,0.8022589285922367,3,61978,0.2331555081226827,0.25,6328.9446892996375,0.0571394771087188,0.6186807662338494,1,2.007539691890664,1,0,9,0,0,0.25404696282210215,0,11732,0.038698398561839265,1,1,0,0,0,0,0,0,1,0,0,1,0,1,10625.666666666666,0,1,1,0,4,1,1,1,2.241723788608147,0,1,0,0,0,0,0,0,0,0,1
