ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilisationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,DebtToIncomeRatio,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2021-06-28,41,35778,607,Employed,Bachelor,21,16364,24,Single,1,Rent,304,0.21219025151536405,5,0,0,Debt Consolidation,0,95,18,717,1037,49179,32473,2981.5,0.6609259427777513,4,16706,0.16192572504673383,0.18297195362990193,819.3097796493031,0.1019279128248114,0.3766336226820798,1,2.1920591198551227
2021-06-29,39,44966,555,Employed,Bachelor,15,120623,180,Single,1,Mortgage,393,0.5935775524676434,4,0,0,Home,0,90,17,333,1050,35368,49794,3747.1666666666665,0.8676674981000414,3,2291,0.24042510838711287,0.2268832626178045,2361.7101927372846,0.1048512606163013,0.7349486929798439,0,3.4037099073497883
2021-06-29,30,15000,563,Employed,High School,10,102517,360,Married,2,Mortgage,185,0.12590128623017074,3,2,0,Home,0,96,1,358,572,137959,15023,1250.0,0.8602373519449954,1,122936,0.29638444841797473,0.25,2137.0474802957774,0.14788169464428458,1.8561530617871922,0,4.9521958388815674
2021-06-30,36,24002,492,Employed,Bachelor,15,151219,300,Married,0,Rent,115,0.4420773125705079,3,1,1,Home,0,97,23,1466,1016,69177,5421,2000.1666666666667,0.8963189303395452,5,63756,0.3119816227522781,0.25,3156.894245263956,0.05746647788789872,1.6349933764956888,0,7.7410155589689165
2021-06-30,19,149396,501,Self-Employed,Bachelor,0,12847,36,Single,3,Mortgage,1634,0.4495070682176759,2,1,0,Debt Consolidation,0,96,11,4144,12847,16991,50700,12449.666666666666,0.859961941566433,2,8370,0.21886523585904663,0.24143144134833994,504.9905258595991,0.13123795245234526,0.1717972686222638,1,1.3859442408329155
2021-07-01,38,110627,588,Employed,High School,17,195957,240,Married,3,Rent,1283,0.34610289720566445,3,1,0,Home,0,93,1,2839,977,73388,17039,9218.916666666666,0.79357345835919,0,56349,0.24404641390738396,0.25,4111.60161426919,0.1391552707453972,0.5851030773165907,0,2.5950975193722816
2021-07-01,28,46205,526,Self-Employed,Associate,4,21590,24,Married,1,Mortgage,220,0.21557663204489075,5,2,1,Debt Consolidation,0,94,6,1337,1666,39687,23112,3850.4166666666665,0.7870956025354103,6,16575,0.202495007960044,0.21879709575277745,1118.7672642966056,0.05712183828461389,0.3476038507812984,1,4.725984279494879
2021-07-02,26,13089,488,Unemployed,High School,2,5680,48,Married,2,Rent,210,0.5829951332824245,1,1,0,Debt Consolidation,0,93,24,831,695,36987,25341,1090.75,0.8540661784182516,5,11646,0.22916122063813926,0.21948422268164441,178.7955126434813,0.19235172887565835,0.3561213763622453,0,2.70174405193627
2021-07-02,42,43414,583,Employed,Associate,18,15986,24,Widowed,2,Other,474,0.2878623155356289,4,4,0,Other,0,95,29,4965,610,115091,56484,3617.8333333333335,0.8942012443943685,5,58607,0.17391988279274123,0.17669923418424807,795.5394886365516,0.130981439690508,0.3508145779864279,1,2.877248439953129
2021-07-04,56,43486,612,Employed,High School,32,161783,360,Single,0,Own,242,0.08335542455661686,4,2,0,Home,1,94,26,2268,943,45118,11346,3623.8333333333335,0.6595713572185771,2,33772,0.2719985043478004,0.25,3372.4938547235265,0.06676169019265253,0.9971475988937955,0,4.107948614199754
2021-07-04,51,56929,602,Employed,Associate,31,16015,12,Divorced,0,Mortgage,346,0.30590270337787173,2,1,1,Debt Consolidation,0,100,12,3161,820,67883,5138,4744.083333333333,0.9023359669303441,7,62745,0.16042033587538876,0.1622858770122575,1454.7876325819177,0.07291758135614057,0.37950600781480853,0,3.1494667363865236
2021-07-08,21,46976,524,Self-Employed,Bachelor,0,159100,360,Married,0,Rent,433,0.5014004222966032,3,1,0,Home,0,100,20,1958,7429,112562,28203,3914.6666666666665,0.9382010857810169,3,84359,0.3159943236249153,0.25,3316.5646099189225,0.11058142504469226,0.9575801336304391,0,3.6490999938838753
2021-07-08,28,37805,486,Employed,Bachelor,7,22235,36,Married,4,Mortgage,125,0.32732625745109334,3,1,0,Debt Consolidation,0,99,18,1197,806,58064,72531,3150.4166666666665,0.8605319235163562,3,4254,0.22650236696901835,0.22358610232666096,853.2953105437281,0.03966470106036968,0.31043032833182793,1,2.371623814163574
2021-07-09,51,15484,618,Unemployed,Bachelor,26,12773,12,Married,1,Rent,93,0.26145452305273104,4,2,0,Debt Consolidation,0,97,14,2186,516,5677,5490,1290.3333333333333,0.8359852722185326,8,3848,0.1523637917835304,0.16258714040852584,1160.4696058487439,0.07201858544140424,0.9706785796453876,0,4.643702554818686
2021-07-10,28,66368,583,Employed,Master,8,148834,360,Married,0,Rent,285,0.3042128830268777,1,0,0,Home,0,96,13,7277,978,163573,26262,5530.666666666667,0.9628141082751828,1,137311,0.28647764839719403,0.25,3102.561767144393,0.051521542633323286,0.6123944140664765,1,2.559101002093959
2021-07-12,37,61979,574,Employed,High School,13,175941,120,Married,1,Rent,178,0.1628939915322632,1,0,0,Home,0,94,27,25009,736,25745,29248,5164.916666666667,0.9188660190758386,3,4469,0.21101947741856344,0.2006222685492129,3407.4217332682783,0.03445661466987143,0.6940533432146495,0,3.1986113199723905
2021-07-12,46,83908,526,Employed,High School,22,21697,48,Married,0,Own,1019,0.15363918115898448,0,1,0,Auto,0,97,11,8064,438,19320,133349,6992.333333333333,0.7624733606140204,5,2409,0.2104962438423456,0.19915376471283128,659.2697153343428,0.14571020019065778,0.23998137016220347,1,1.5794789868572041
2021-07-13,28,60376,597,Employed,Master,2,18235,72,Single,0,Mortgage,157,0.048091717321144214,3,2,0,Auto,0,96,20,1914,3482,40203,37419,5031.333333333333,0.6895539423966405,3,2784,0.1829527882353333,0.19808263416600846,434.7554994157857,0.031198251308206932,0.11759068015151071,1,0.34917753385925854
2021-07-13,41,22160,573,Employed,High School,19,16632,24,Married,1,Rent,191,0.1620296528678946,1,1,0,Other,1,93,25,468,917,56894,7354,1846.6666666666667,0.9679974391052516,6,49540,0.17892978598819764,0.19928839272069576,845.9209184254368,0.10337362439112394,0.5612056206524103,1,3.4983212618975106
2021-07-13,23,26244,592,Employed,Doctorate,0,16820,36,Married,1,Mortgage,278,0.5958644272836959,5,1,0,Auto,0,94,18,3552,372,11507,33582,2187.0,0.8313316904981077,6,5354,0.17343259584619797,0.15241819161431952,585.0646169769618,0.12705667276051189,0.3944536640662531,0,2.5292580501964412
2021-07-14,32,53906,594,Self-Employed,Master,5,4408,24,Married,2,Rent,328,0.2615212993022953,7,0,0,Other,1,91,21,1245,420,73660,25113,4492.166666666667,0.8640750223339422,8,48547,0.1680978507963395,0.16320431234480817,216.50488670446896,0.07299974034645201,0.12118510776463569,1,2.5372587599228935
2021-07-14,43,42566,498,Employed,Bachelor,22,23362,36,Single,2,Own,215,0.268754195945957,5,4,0,Auto,0,93,27,4992,978,150258,31062,3547.1666666666665,0.8979230246427741,3,119196,0.22051472721333848,0.25,928.8690527051338,0.06059467330546292,0.32238312350184617,0,2.2008955099032512
2021-07-15,20,51675,606,Employed,Doctorate,1,8748,24,Single,2,Own,410,0.36055965684974134,5,3,1,Other,0,98,18,1261,603,47255,4124,4306.25,0.7809658163906126,8,43131,0.16226917367177657,0.16569893995002463,430.71519721371754,0.09518834523187648,0.19518606935137678,1,3.3752439188677212
2021-07-16,45,36247,589,Employed,High School,26,24318,12,Single,1,Mortgage,256,0.11298080799131428,2,0,0,Debt Consolidation,0,100,17,2682,557,41616,6798,3020.5833333333335,0.8276230425367659,1,34818,0.1670247533042034,0.16113999044742391,2207.7050892171005,0.08472379271353318,0.8153689034613532,0,2.822346553574637
2021-07-17,39,202373,569,Employed,Associate,15,26015,60,Single,2,Mortgage,1665,0.3190945834602299,5,0,0,Debt Consolidation,1,98,28,3099,929,192851,7766,16864.416666666668,0.5992288820249371,5,185085,0.1930416167530869,0.20926577532639112,702.7191096437508,0.09872273142772438,0.14038900766225268,1,2.4418121335424754
2021-07-17,46,22502,577,Employed,Bachelor,27,232147,240,Single,1,Own,43,0.24081912848996226,1,0,0,Home,0,95,25,2561,536,36358,138283,1875.1666666666667,0.501202844254451,3,1051,0.24958878259457284,0.24583117308030836,4792.635793816153,0.02291907257706316,2.5774020398771356,0,6.054685042774288
2021-07-17,42,15422,639,Employed,Associate,20,30019,60,Single,1,Mortgage,101,0.05208460005960308,2,1,0,Education,0,92,5,260,416,5097,23114,1285.1666666666667,0.8101779556709159,3,7635,0.15807740477629686,0.15420026536958925,720.7854669560526,0.0785279253595957,0.6389416614923306,0,2.6687092801983603
2021-07-19,56,71485,578,Employed,Master,33,253689,300,Single,1,Mortgage,668,0.5884966134873126,3,0,0,Home,0,93,6,4901,4101,77125,8711,5957.083333333333,0.8710159571278899,4,68414,0.2691109670820442,0.22473307807863382,4769.26518508358,0.11211659230457223,0.9125862934249404,0,2.464532288556963
2021-07-19,41,37224,504,Employed,High School,18,168518,240,Married,1,Rent,269,0.5480631729835186,1,0,0,Home,0,98,22,1594,614,34723,28398,3102.0,0.7857525894655577,6,6325,0.2860087009455154,0.25,3535.872057815823,0.0866902997099581,1.226191446282895,0,4.337299249691419
2021-07-20,34,66650,614,Employed,Bachelor,11,39353,60,Widowed,0,Mortgage,685,0.3337477832126704,1,1,0,Education,0,98,8,3851,916,29877,27338,5554.166666666667,0.7675234147706573,3,2539,0.17064508822513044,0.1846116883134367,1009.2064385531747,0.1233086316042123,0.3049785074350919,1,0.9796096687154745
2021-07-21,41,78698,616,Employed,Bachelor,18,10186,12,Widowed,0,Rent,633,0.4323911332757947,3,1,0,Debt Consolidation,0,95,4,2764,318,300875,34103,6558.166666666667,0.8949440456448405,7,266772,0.15330721691914753,0.16476818003245788,926.4844476669384,0.09650616185999238,0.23775649056032602,1,1.61431157517734
2021-07-22,46,111483,608,Employed,Bachelor,21,264049,240,Single,1,Own,736,0.3694363823090463,5,1,0,Home,0,95,1,3825,6436,22119,7350,9290.25,0.863507432498086,12,14769,0.23412097343953375,0.21321095631828973,4761.019351277761,0.07921431454325306,0.5916339944870455,0,1.5474237255175127
2021-07-23,40,17740,548,Employed,High School,19,13335,36,Single,1,Rent,138,0.05626825311458997,2,0,0,Education,0,100,15,1080,831,31140,28133,1478.3333333333333,0.8187151209854505,4,3007,0.19537455560610767,0.19324711230956446,491.0000415463095,0.09328526363226679,0.42519155579966844,1,3.49851396326028
2021-07-24,40,28847,552,Employed,Associate,19,22947,60,Married,1,Mortgage,651,0.5654861370935735,5,0,0,Education,0,91,7,552,570,22690,14579,2403.9166666666665,0.7991428601512354,8,8111,0.20151024651643043,0.1996661964005103,607.5290255856041,0.27069545029280295,0.5233150250191362,1,1.9059537081026066
2021-07-25,31,66268,609,Employed,Master,10,138777,300,Single,5,Rent,1008,0.35189260473329764,3,3,0,Home,0,97,16,1262,336,114714,10620,5522.333333333333,0.9642284035808556,5,104094,0.2534601577032628,0.25,2897.1512354598035,0.18249849124924564,0.7070279846939899,0,2.4500704986495268
2021-07-27,32,56912,592,Employed,High School,8,29627,36,Married,2,Rent,515,0.3033776768355254,2,0,0,Education,0,93,6,2075,324,154726,78179,4742.666666666667,0.9533686399409883,1,76547,0.17357411878478332,0.16376330673116016,1047.1103411841125,0.1085658070409669,0.3293044075295016,0,1.4760578977891672
2021-07-28,23,188256,540,Employed,Master,0,16447,12,Married,3,Rent,1048,0.08133992856532249,3,2,0,Debt Consolidation,0,93,7,6009,1903,114578,85166,15688.0,0.8658463402841787,2,29412,0.1914269897920637,0.190855013927625,1516.3704611157386,0.06679839377908088,0.16345021742085147,1,1.141506722508757
2021-07-30,60,19977,630,Unemployed,Bachelor,37,88021,180,Married,2,Rent,211,0.04117361065131434,7,1,0,Home,1,98,24,381,1007,71353,28834,1664.75,0.8274106500879963,7,42519,0.2028463355155539,0.21649849707219587,1654.2264384716832,0.12666966831757467,1.119751726532603,0,5.173170845161895
2021-07-30,25,46435,483,Self-Employed,Bachelor,0,7008,36,Divorced,0,Rent,495,0.175882244283722,4,1,0,Debt Consolidation,1,100,21,6107,1191,85119,12963,3869.5833333333335,0.914123661864393,2,72156,0.22771373757912508,0.2294151049111018,271.06413671340766,0.12788769995909316,0.19791955649581008,1,3.736964479493099
2021-08-04,31,22705,609,Employed,Bachelor,11,14270,36,Divorced,5,Mortgage,198,0.5355986596978337,5,0,0,Education,0,98,6,848,97,100147,24609,1892.0833333333333,0.9236494766080936,1,75538,0.1648914961962751,0.12763440205737772,479.18835530043765,0.1045912752564159,0.3577171397457962,1,2.0168883726045745
2021-08-06,31,26197,531,Employed,High School,5,13043,48,Widowed,3,Own,127,0.4997210900797167,2,1,0,Debt Consolidation,0,100,13,1089,753,180587,672,2183.0833333333335,0.803628204517617,4,179915,0.20786902088422732,0.23814770126251397,423.8912200610525,0.05814796443969628,0.25222994546654315,1,2.1596962583945487
2021-08-06,50,40246,563,Self-Employed,Bachelor,24,167868,240,Single,1,Mortgage,693,0.21089013841560256,3,2,0,Home,0,91,29,556,333,522219,98779,3353.8333333333335,0.8864526600626985,4,423440,0.25650773479807704,0.25,3522.233652199923,0.20656763873019027,1.2564658906651864,0,3.464525367607415
2021-08-06,36,79025,570,Employed,Master,12,11998,12,Divorced,0,Own,631,0.1610729776092831,2,2,0,Debt Consolidation,0,98,2,32739,900,92593,107420,6585.416666666667,0.5860772934104522,7,4729,0.17634814464799112,0.18627313060158893,1103.5616912444646,0.09580323139795285,0.26335438206072564,1,1.7892087255717743
2021-08-07,54,55297,528,Employed,Associate,28,189011,120,Married,0,Mortgage,1069,0.25827342613758975,5,1,0,Home,0,99,5,32686,2805,35491,103111,4608.083333333333,0.8992464260984361,6,3594,0.23403739144602245,0.1613547898916244,3182.1587211346427,0.2319333200744906,0.922343644860976,0,3.30281327986369
2021-08-08,31,26366,642,Employed,Doctorate,12,18145,72,Married,3,Rent,204,0.38887948322128973,3,1,0,Auto,0,96,3,630,1088,7158,9430,2197.1666666666665,0.906822636951182,8,5596,0.1604515513574324,0.1584239497579214,392.02562981040734,0.09280460990219122,0.27114669640324846,1,1.768984187644573
2021-08-08,43,32857,566,Employed,Associate,22,165912,240,Divorced,0,Mortgage,205,0.065388233032043,3,3,0,Home,0,99,21,5844,1882,158069,21609,2738.0833333333335,0.8403858740604917,4,136460,0.25500480470839165,0.25,3481.1925423773064,0.07484255681645319,1.3457759745817541,0,4.126002922517309
2021-08-09,29,14836,505,Unemployed,High School,8,10512,48,Divorced,2,Mortgage,322,0.5197937741106776,3,1,0,Debt Consolidation,0,100,9,815,321,204870,78798,751.5833333333334,0.8221084978075102,6,126072,0.22081509196639393,0.2167473299934745,329.3384090162587,0.4278595947292658,0.8654701481779542,0,4.547361961348011
2021-08-09,65,74048,653,Employed,Associate,41,20696,60,Married,2,Rent,608,0.2148857265177094,1,2,0,Debt Consolidation,1,97,3,19214,3438,34111,5243,6170.666666666667,0.8213184276836356,1,28868,0.15098443601030354,0.14657990843017227,488.64875988886865,0.09851471779638131,0.17769086036546616,1,1.3391791881017037
2021-08-10,25,67463,543,Employed,Doctorate,5,127740,360,Married,0,Mortgage,509,0.2569248112107955,4,2,0,Home,0,95,12,4928,720,67287,27497,5621.916666666667,0.9117761600525164,1,39790,0.3064394400138716,0.25,2662.8407496608625,0.09052241570952205,0.5640917228000052,1,2.10032588583155
2021-08-10,43,63034,616,Employed,Associate,19,89869,240,Married,2,Own,244,0.26465055096709994,7,2,0,Home,0,100,3,3634,935,127937,13837,5252.833333333333,0.8227531651656645,4,114100,0.22985152986516313,0.25,1885.645960454374,0.04644228023982489,0.4053508791271848,1,1.3490730754388025
2021-08-11,47,131899,534,Employed,Master,22,204654,300,Married,2,Own,1296,0.5140082051586123,2,2,0,Home,0,100,17,565,1827,12616,2582,10991.583333333334,0.8555959199560303,6,10034,0.2910572702283948,0.25,4272.419701692576,0.11789767343132869,0.5065615181471668,0,2.5187422946067572
2021-08-12,44,80630,619,Self-Employed,Master,20,185384,180,Divorced,1,Other,445,0.4090194093211458,3,0,0,Home,0,96,15,1747,1585,7713,37599,6719.166666666667,0.8343308805847601,6,2987,0.20853254750567302,0.23537038673281477,3749.8038489541177,0.06621859576895414,0.6242112818066196,1,2.29235855426829
2021-08-13,37,33327,555,Employed,Associate,14,16009,120,Married,1,Own,188,0.4204387037450101,1,2,0,Education,0,95,28,1775,176,37781,26896,2777.25,0.8612173394305793,5,10885,0.2199202422014977,0.2125129342072044,322.7790155593331,0.06766849635561954,0.18384919123884932,0,1.285205924553218
2021-08-14,38,23978,558,Employed,High School,17,7701,24,Married,3,Rent,132,0.15079741015201212,5,1,0,Debt Consolidation,0,100,17,1526,367,27427,24096,1998.1666666666667,0.6825983018796881,2,3331,0.1862373088285937,0.1758491459416879,382.9227733819457,0.06602751146310963,0.2575687069855502,1,2.7705103571169456
2021-08-15,40,62228,584,Employed,Bachelor,19,15148,24,Married,1,Own,547,0.029969020598987976,3,2,1,Other,0,95,7,963,5102,268278,7166,5185.666666666667,0.5906403673857885,6,261112,0.17340642245053958,0.1725444823266726,750.8047508075252,0.10546272493573264,0.25021942496289046,1,3.671730885603084
2021-08-16,38,15000,599,Employed,Associate,13,12267,12,Single,2,Rent,74,0.28646226871786634,3,1,0,Other,0,96,9,431,110,64156,70131,1250.0,0.6721406505283873,7,10735,0.16185368738130854,0.14578272469936343,1104.7590489710417,0.05915267785771383,0.9422534364276912,0,4.402024780736499
2021-08-16,51,83557,601,Employed,Bachelor,27,11860,12,Divorced,1,Other,319,0.14465554967622896,5,0,0,Debt Consolidation,0,97,18,4562,255,145835,32689,4188.416666666667,0.8209266078810351,5,113146,0.16084525274650732,0.14806689682020763,1069.3820450505916,0.0761442523819943,0.331402234611165,1,0.9135982213936737
2021-08-18,66,53765,599,Employed,Associate,44,93803,300,Single,0,Rent,619,0.22806765866992787,2,2,0,Home,0,96,2,703,296,7310,34384,4480.416666666667,0.9732931867947763,1,6830,0.2583622406945021,0.25,1958.2602112730203,0.13812596463171986,0.5750994390776026,0,2.593860419442879
2021-08-19,33,21433,538,Employed,Associate,11,21668,60,Married,5,Mortgage,86,0.19849882616089704,3,2,0,Auto,0,97,17,1278,5894,48386,57083,1786.0833333333333,0.6000865402795788,6,4594,0.20849590948667973,0.20197177139402808,576.4493064929469,0.048123105619025414,0.3706874179489561,1,2.0206224702572215
2021-08-22,23,28291,628,Employed,Bachelor,5,24285,120,Divorced,1,Rent,217,0.11125046022420353,2,0,0,Education,0,94,21,5091,864,37543,39589,2357.5833333333335,0.6110535448120827,1,2777,0.18352441383290347,0.17697582477661378,432.86271035238025,0.09200438116100766,0.2755309516386447,1,1.830008519901171
2021-08-22,38,75304,607,Employed,Associate,18,20167,60,Married,1,Rent,387,0.3206028290154746,5,0,0,Auto,0,98,26,5778,1103,72400,11615,6275.333333333333,0.8575812487429679,7,60785,0.17397796311721692,0.17166026101272774,503.00399170276074,0.06166020500292103,0.14180317463000064,1,0.06325885972938594
2021-08-23,70,65095,564,Employed,Associate,44,40321,180,Divorced,2,Mortgage,375,0.3994413598566533,1,0,0,Education,0,95,23,4751,1338,131361,36580,5424.583333333333,0.8116864499407058,4,94781,0.2356511631261724,0.20304377865854434,717.2400094975316,0.06911699202850692,0.20131291741241922,1,0.9032013476861441
2021-08-25,30,57681,600,Employed,Associate,10,3231,24,Divorced,2,Mortgage,932,0.3274659172076003,4,0,0,Other,0,100,14,399,1390,41524,24013,4806.75,0.65053310551806,5,17511,0.16502021410491025,0.1519936031635171,156.9665701732716,0.19385367375591492,0.22650232856809766,1,0.781706118939089
2021-08-25,59,71492,582,Employed,Associate,36,13795,24,Single,0,Rent,221,0.5503674275886774,2,0,0,Debt Consolidation,0,97,17,1640,723,167027,23591,5957.666666666667,0.8133082041712243,2,143436,0.1743830334935142,0.18295203670695506,690.672257001826,0.037088834191094204,0.1529993718396441,1,1.1085467986793052
